Column,Row,Ratio,Region_Code,Region_Name,SIG_ENG_NM
23,7,100.0,N,Jeju,Seogwipo-si
24,7,100.0,N,Jeju,Seogwipo-si
22,8,100.0,N,Jeju,Seogwipo-si
23,8,0.0,N,Jeju,Jeju-si
23,8,100.0,N,Jeju,Seogwipo-si
24,8,100.0,N,Jeju,Seogwipo-si
25,8,100.0,N,Jeju,Seogwipo-si
26,8,100.0,N,Jeju,Seogwipo-si
27,8,100.0,N,Jeju,Seogwipo-si
28,8,100.0,N,Jeju,Seogwipo-si
22,9,85.2,N,Jeju,Jeju-si
22,9,14.8,N,Jeju,Seogwipo-si
23,9,79.5,N,Jeju,Jeju-si
23,9,20.5,N,Jeju,Seogwipo-si
24,9,31.9,N,Jeju,Jeju-si
24,9,68.1,N,Jeju,Seogwipo-si
25,9,9.1,N,Jeju,Jeju-si
25,9,90.9,N,Jeju,Seogwipo-si
26,9,0.0,N,Jeju,Jeju-si
26,9,100.0,N,Jeju,Seogwipo-si
27,9,100.0,N,Jeju,Seogwipo-si
28,9,100.0,N,Jeju,Seogwipo-si
29,9,100.0,N,Jeju,Seogwipo-si
30,9,100.0,N,Jeju,Seogwipo-si
23,10,100.0,N,Jeju,Jeju-si
24,10,100.0,N,Jeju,Jeju-si
25,10,98.5,N,Jeju,Jeju-si
25,10,1.5,N,Jeju,Seogwipo-si
26,10,89.5,N,Jeju,Jeju-si
26,10,10.5,N,Jeju,Seogwipo-si
27,10,61.1,N,Jeju,Jeju-si
27,10,38.9,N,Jeju,Seogwipo-si
28,10,21.1,N,Jeju,Jeju-si
28,10,78.9,N,Jeju,Seogwipo-si
29,10,0.8,N,Jeju,Jeju-si
29,10,99.2,N,Jeju,Seogwipo-si
30,10,100.0,N,Jeju,Seogwipo-si
23,11,100.0,N,Jeju,Jeju-si
24,11,100.0,N,Jeju,Jeju-si
25,11,100.0,N,Jeju,Jeju-si
26,11,100.0,N,Jeju,Jeju-si
27,11,100.0,N,Jeju,Jeju-si
28,11,100.0,N,Jeju,Jeju-si
29,11,82.0,N,Jeju,Jeju-si
29,11,18.0,N,Jeju,Seogwipo-si
30,11,45.0,N,Jeju,Jeju-si
30,11,55.0,N,Jeju,Seogwipo-si
31,11,100.0,N,Jeju,Jeju-si
26,12,100.0,N,Jeju,Jeju-si
27,12,100.0,N,Jeju,Jeju-si
28,12,100.0,N,Jeju,Jeju-si
29,12,100.0,N,Jeju,Jeju-si
30,12,100.0,N,Jeju,Jeju-si
24,14,100.0,N,Jeju,Jeju-si
24,16,100.0,N,Jeju,Jeju-si
25,16,100.0,N,Jeju,Jeju-si
27,16,100.0,N,Jeju,Jeju-si
23,17,100.0,N,Jeju,Jeju-si
24,17,100.0,N,Jeju,Jeju-si
25,17,100.0,N,Jeju,Jeju-si
30,17,100.0,M,Jeon-Nam,Wando-gun
34,17,100.0,M,Jeon-Nam,Yeosu-si
11,18,100.0,M,Jeon-Nam,Sinan-gun
12,18,100.0,M,Jeon-Nam,Sinan-gun
24,18,100.0,N,Jeju,Jeju-si
34,18,100.0,M,Jeon-Nam,Yeosu-si
35,18,100.0,M,Jeon-Nam,Yeosu-si
37,18,100.0,M,Jeon-Nam,Yeosu-si
11,19,100.0,M,Jeon-Nam,Sinan-gun
12,19,100.0,M,Jeon-Nam,Sinan-gun
20,19,100.0,M,Jeon-Nam,Jindo-gun
25,19,100.0,M,Jeon-Nam,Wando-gun
26,19,100.0,M,Jeon-Nam,Wando-gun
27,19,100.0,M,Jeon-Nam,Wando-gun
28,19,100.0,M,Jeon-Nam,Wando-gun
29,19,100.0,M,Jeon-Nam,Wando-gun
30,19,100.0,M,Jeon-Nam,Wando-gun
36,19,100.0,M,Jeon-Nam,Yeosu-si
15,20,100.0,M,Jeon-Nam,Sinan-gun
16,20,100.0,M,Jeon-Nam,Sinan-gun
19,20,100.0,M,Jeon-Nam,Jindo-gun
20,20,100.0,M,Jeon-Nam,Jindo-gun
21,20,100.0,M,Jeon-Nam,Jindo-gun
22,20,100.0,M,Jeon-Nam,Jindo-gun
23,20,100.0,M,Jeon-Nam,Jindo-gun
24,20,21.4,M,Jeon-Nam,Wando-gun
24,20,78.6,M,Jeon-Nam,Jindo-gun
25,20,100.0,M,Jeon-Nam,Wando-gun
26,20,100.0,M,Jeon-Nam,Wando-gun
27,20,100.0,M,Jeon-Nam,Wando-gun
28,20,100.0,M,Jeon-Nam,Wando-gun
29,20,100.0,M,Jeon-Nam,Wando-gun
30,20,100.0,M,Jeon-Nam,Wando-gun
31,20,100.0,M,Jeon-Nam,Wando-gun
32,20,100.0,M,Jeon-Nam,Wando-gun
33,20,94.9,M,Jeon-Nam,Yeosu-si
33,20,5.1,M,Jeon-Nam,Wando-gun
34,20,100.0,M,Jeon-Nam,Yeosu-si
35,20,100.0,M,Jeon-Nam,Yeosu-si
36,20,100.0,M,Jeon-Nam,Yeosu-si
20,21,100.0,M,Jeon-Nam,Jindo-gun
21,21,100.0,M,Jeon-Nam,Jindo-gun
22,21,100.0,M,Jeon-Nam,Jindo-gun
24,21,100.0,M,Jeon-Nam,Jindo-gun
25,21,45.0,M,Jeon-Nam,Haenam-gun
25,21,54.8,M,Jeon-Nam,Wando-gun
25,21,0.2,M,Jeon-Nam,Jindo-gun
26,21,89.7,M,Jeon-Nam,Haenam-gun
26,21,10.3,M,Jeon-Nam,Wando-gun
27,21,44.8,M,Jeon-Nam,Haenam-gun
27,21,55.2,M,Jeon-Nam,Wando-gun
28,21,100.0,M,Jeon-Nam,Wando-gun
29,21,100.0,M,Jeon-Nam,Wando-gun
30,21,100.0,M,Jeon-Nam,Wando-gun
31,21,100.0,M,Jeon-Nam,Wando-gun
32,21,100.0,M,Jeon-Nam,Wando-gun
33,21,100.0,M,Jeon-Nam,Yeosu-si
34,21,93.0,M,Jeon-Nam,Yeosu-si
34,21,7.0,M,Jeon-Nam,Goheung-gun
35,21,100.0,M,Jeon-Nam,Yeosu-si
36,21,100.0,M,Jeon-Nam,Yeosu-si
39,21,100.0,M,Jeon-Nam,Yeosu-si
13,22,100.0,M,Jeon-Nam,Sinan-gun
14,22,100.0,M,Jeon-Nam,Sinan-gun
20,22,100.0,M,Jeon-Nam,Jindo-gun
21,22,100.0,M,Jeon-Nam,Jindo-gun
22,22,100.0,M,Jeon-Nam,Jindo-gun
23,22,100.0,M,Jeon-Nam,Jindo-gun
24,22,100.0,M,Jeon-Nam,Jindo-gun
25,22,100.0,M,Jeon-Nam,Haenam-gun
26,22,100.0,M,Jeon-Nam,Haenam-gun
27,22,62.7,M,Jeon-Nam,Haenam-gun
27,22,37.3,M,Jeon-Nam,Wando-gun
28,22,0.0,M,Jeon-Nam,Haenam-gun
28,22,100.0,M,Jeon-Nam,Wando-gun
29,22,100.0,M,Jeon-Nam,Wando-gun
30,22,0.1,M,Jeon-Nam,Jangheung-gun
30,22,99.9,M,Jeon-Nam,Wando-gun
31,22,100.0,M,Jeon-Nam,Wando-gun
32,22,100.0,M,Jeon-Nam,Wando-gun
33,22,100.0,M,Jeon-Nam,Goheung-gun
34,22,100.0,M,Jeon-Nam,Goheung-gun
35,22,100.0,M,Jeon-Nam,Goheung-gun
36,22,100.0,M,Jeon-Nam,Goheung-gun
39,22,100.0,M,Jeon-Nam,Yeosu-si
13,23,100.0,M,Jeon-Nam,Sinan-gun
14,23,100.0,M,Jeon-Nam,Sinan-gun
20,23,100.0,M,Jeon-Nam,Jindo-gun
21,23,100.0,M,Jeon-Nam,Jindo-gun
22,23,100.0,M,Jeon-Nam,Jindo-gun
23,23,100.0,M,Jeon-Nam,Jindo-gun
24,23,100.0,M,Jeon-Nam,Jindo-gun
25,23,99.5,M,Jeon-Nam,Haenam-gun
25,23,0.5,M,Jeon-Nam,Jindo-gun
26,23,100.0,M,Jeon-Nam,Haenam-gun
27,23,100.0,M,Jeon-Nam,Haenam-gun
28,23,63.5,M,Jeon-Nam,Gangjin-gun
28,23,36.5,M,Jeon-Nam,Haenam-gun
28,23,0.0,M,Jeon-Nam,Wando-gun
29,23,35.1,M,Jeon-Nam,Jangheung-gun
29,23,52.9,M,Jeon-Nam,Gangjin-gun
29,23,12.0,M,Jeon-Nam,Wando-gun
30,23,100.0,M,Jeon-Nam,Jangheung-gun
31,23,100.0,M,Jeon-Nam,Wando-gun
32,23,99.5,M,Jeon-Nam,Goheung-gun
32,23,0.5,M,Jeon-Nam,Wando-gun
33,23,100.0,M,Jeon-Nam,Goheung-gun
34,23,100.0,M,Jeon-Nam,Goheung-gun
35,23,100.0,M,Jeon-Nam,Goheung-gun
36,23,100.0,M,Jeon-Nam,Goheung-gun
38,23,100.0,M,Jeon-Nam,Yeosu-si
39,23,100.0,M,Jeon-Nam,Yeosu-si
40,23,100.0,M,Jeon-Nam,Yeosu-si
17,24,100.0,M,Jeon-Nam,Sinan-gun
18,24,100.0,M,Jeon-Nam,Sinan-gun
19,24,100.0,M,Jeon-Nam,Sinan-gun
20,24,100.0,M,Jeon-Nam,Sinan-gun
21,24,100.0,M,Jeon-Nam,Sinan-gun
22,24,5.4,M,Jeon-Nam,Jindo-gun
22,24,94.6,M,Jeon-Nam,Sinan-gun
23,24,98.7,M,Jeon-Nam,Jindo-gun
23,24,1.3,M,Jeon-Nam,Sinan-gun
24,24,36.7,M,Jeon-Nam,Haenam-gun
24,24,63.3,M,Jeon-Nam,Jindo-gun
25,24,100.0,M,Jeon-Nam,Haenam-gun
26,24,100.0,M,Jeon-Nam,Haenam-gun
27,24,2.1,M,Jeon-Nam,Gangjin-gun
27,24,97.9,M,Jeon-Nam,Haenam-gun
28,24,95.6,M,Jeon-Nam,Gangjin-gun
28,24,4.4,M,Jeon-Nam,Haenam-gun
29,24,14.4,M,Jeon-Nam,Jangheung-gun
29,24,85.6,M,Jeon-Nam,Gangjin-gun
30,24,99.7,M,Jeon-Nam,Jangheung-gun
30,24,0.3,M,Jeon-Nam,Gangjin-gun
31,24,100.0,M,Jeon-Nam,Jangheung-gun
32,24,100.0,M,Jeon-Nam,Goheung-gun
33,24,100.0,M,Jeon-Nam,Goheung-gun
34,24,100.0,M,Jeon-Nam,Goheung-gun
35,24,100.0,M,Jeon-Nam,Goheung-gun
36,24,1.0,M,Jeon-Nam,Yeosu-si
36,24,99.0,M,Jeon-Nam,Goheung-gun
37,24,100.0,M,Jeon-Nam,Yeosu-si
38,24,100.0,M,Jeon-Nam,Yeosu-si
39,24,100.0,M,Jeon-Nam,Yeosu-si
42,24,41.9,K,Gyeong-Nam,Tongyeong-si
42,24,58.1,K,Gyeong-Nam,Namhae-gun
43,24,100.0,K,Gyeong-Nam,Tongyeong-si
44,24,100.0,K,Gyeong-Nam,Tongyeong-si
45,24,100.0,K,Gyeong-Nam,Tongyeong-si
48,24,100.0,K,Gyeong-Nam,Tongyeong-si
12,25,100.0,M,Jeon-Nam,Sinan-gun
13,25,100.0,M,Jeon-Nam,Sinan-gun
14,25,100.0,M,Jeon-Nam,Sinan-gun
15,25,100.0,M,Jeon-Nam,Sinan-gun
19,25,100.0,M,Jeon-Nam,Sinan-gun
20,25,100.0,M,Jeon-Nam,Sinan-gun
21,25,100.0,M,Jeon-Nam,Sinan-gun
22,25,100.0,M,Jeon-Nam,Sinan-gun
23,25,79.3,M,Jeon-Nam,Haenam-gun
23,25,0.0,M,Jeon-Nam,Jindo-gun
23,25,20.7,M,Jeon-Nam,Sinan-gun
24,25,100.0,M,Jeon-Nam,Haenam-gun
25,25,100.0,M,Jeon-Nam,Haenam-gun
26,25,98.6,M,Jeon-Nam,Haenam-gun
26,25,1.4,M,Jeon-Nam,Yeongam-gun
27,25,1.2,M,Jeon-Nam,Gangjin-gun
27,25,98.8,M,Jeon-Nam,Haenam-gun
28,25,91.8,M,Jeon-Nam,Gangjin-gun
28,25,8.2,M,Jeon-Nam,Haenam-gun
29,25,16.9,M,Jeon-Nam,Jangheung-gun
29,25,83.1,M,Jeon-Nam,Gangjin-gun
30,25,100.0,M,Jeon-Nam,Jangheung-gun
31,25,19.9,M,Jeon-Nam,Boseong-gun
31,25,80.1,M,Jeon-Nam,Jangheung-gun
32,25,99.6,M,Jeon-Nam,Goheung-gun
32,25,0.4,M,Jeon-Nam,Boseong-gun
33,25,100.0,M,Jeon-Nam,Goheung-gun
34,25,100.0,M,Jeon-Nam,Goheung-gun
35,25,100.0,M,Jeon-Nam,Goheung-gun
36,25,53.8,M,Jeon-Nam,Yeosu-si
36,25,46.2,M,Jeon-Nam,Goheung-gun
37,25,100.0,M,Jeon-Nam,Yeosu-si
38,25,100.0,M,Jeon-Nam,Yeosu-si
39,25,100.0,M,Jeon-Nam,Yeosu-si
42,25,100.0,K,Gyeong-Nam,Namhae-gun
43,25,100.0,K,Gyeong-Nam,Tongyeong-si
44,25,100.0,K,Gyeong-Nam,Tongyeong-si
45,25,100.0,K,Gyeong-Nam,Tongyeong-si
46,25,100.0,K,Gyeong-Nam,Tongyeong-si
12,26,100.0,M,Jeon-Nam,Sinan-gun
13,26,100.0,M,Jeon-Nam,Sinan-gun
14,26,100.0,M,Jeon-Nam,Sinan-gun
15,26,100.0,M,Jeon-Nam,Sinan-gun
19,26,100.0,M,Jeon-Nam,Sinan-gun
20,26,100.0,M,Jeon-Nam,Sinan-gun
21,26,100.0,M,Jeon-Nam,Sinan-gun
22,26,100.0,M,Jeon-Nam,Sinan-gun
23,26,79.7,M,Jeon-Nam,Haenam-gun
23,26,20.3,M,Jeon-Nam,Sinan-gun
24,26,1.5,M,Jeon-Nam,Mokpo-si
24,26,93.3,M,Jeon-Nam,Haenam-gun
24,26,5.3,M,Jeon-Nam,Yeongam-gun
25,26,68.0,M,Jeon-Nam,Haenam-gun
25,26,32.0,M,Jeon-Nam,Yeongam-gun
26,26,7.0,M,Jeon-Nam,Haenam-gun
26,26,93.0,M,Jeon-Nam,Yeongam-gun
27,26,9.9,M,Jeon-Nam,Gangjin-gun
27,26,13.1,M,Jeon-Nam,Haenam-gun
27,26,77.0,M,Jeon-Nam,Yeongam-gun
28,26,96.8,M,Jeon-Nam,Gangjin-gun
28,26,3.1,M,Jeon-Nam,Haenam-gun
28,26,0.1,M,Jeon-Nam,Yeongam-gun
29,26,37.9,M,Jeon-Nam,Jangheung-gun
29,26,62.1,M,Jeon-Nam,Gangjin-gun
30,26,2.5,M,Jeon-Nam,Boseong-gun
30,26,97.5,M,Jeon-Nam,Jangheung-gun
31,26,84.1,M,Jeon-Nam,Boseong-gun
31,26,15.9,M,Jeon-Nam,Jangheung-gun
32,26,100.0,M,Jeon-Nam,Boseong-gun
33,26,66.9,M,Jeon-Nam,Goheung-gun
33,26,33.1,M,Jeon-Nam,Boseong-gun
34,26,100.0,M,Jeon-Nam,Goheung-gun
35,26,0.0,M,Jeon-Nam,Yeosu-si
35,26,100.0,M,Jeon-Nam,Goheung-gun
36,26,100.0,M,Jeon-Nam,Yeosu-si
37,26,100.0,M,Jeon-Nam,Yeosu-si
38,26,100.0,M,Jeon-Nam,Yeosu-si
39,26,56.1,K,Gyeong-Nam,Namhae-gun
39,26,43.9,M,Jeon-Nam,Yeosu-si
40,26,100.0,K,Gyeong-Nam,Namhae-gun
41,26,100.0,K,Gyeong-Nam,Namhae-gun
42,26,100.0,K,Gyeong-Nam,Tongyeong-si
43,26,100.0,K,Gyeong-Nam,Tongyeong-si
44,26,100.0,K,Gyeong-Nam,Tongyeong-si
45,26,100.0,K,Gyeong-Nam,Tongyeong-si
46,26,69.9,K,Gyeong-Nam,Tongyeong-si
46,26,30.1,K,Gyeong-Nam,Geoje-si
47,26,1.1,K,Gyeong-Nam,Tongyeong-si
47,26,98.9,K,Gyeong-Nam,Geoje-si
48,26,100.0,K,Gyeong-Nam,Geoje-si
15,27,100.0,M,Jeon-Nam,Sinan-gun
19,27,100.0,M,Jeon-Nam,Sinan-gun
20,27,100.0,M,Jeon-Nam,Sinan-gun
21,27,100.0,M,Jeon-Nam,Sinan-gun
22,27,100.0,M,Jeon-Nam,Sinan-gun
23,27,100.0,M,Jeon-Nam,Sinan-gun
24,27,68.7,M,Jeon-Nam,Mokpo-si
24,27,2.5,M,Jeon-Nam,Haenam-gun
24,27,2.1,M,Jeon-Nam,Yeongam-gun
24,27,26.8,M,Jeon-Nam,Sinan-gun
25,27,44.3,M,Jeon-Nam,Mokpo-si
25,27,30.4,M,Jeon-Nam,Yeongam-gun
25,27,25.3,M,Jeon-Nam,Muan-gun
26,27,60.0,M,Jeon-Nam,Yeongam-gun
26,27,40.0,M,Jeon-Nam,Muan-gun
27,27,100.0,M,Jeon-Nam,Yeongam-gun
28,27,14.0,M,Jeon-Nam,Gangjin-gun
28,27,86.0,M,Jeon-Nam,Yeongam-gun
29,27,78.1,M,Jeon-Nam,Jangheung-gun
29,27,10.2,M,Jeon-Nam,Gangjin-gun
29,27,11.7,M,Jeon-Nam,Yeongam-gun
30,27,2.1,M,Jeon-Nam,Hwasun-gun
30,27,97.9,M,Jeon-Nam,Jangheung-gun
31,27,64.7,M,Jeon-Nam,Boseong-gun
31,27,35.3,M,Jeon-Nam,Jangheung-gun
32,27,100.0,M,Jeon-Nam,Boseong-gun
33,27,20.8,M,Jeon-Nam,Goheung-gun
33,27,79.2,M,Jeon-Nam,Boseong-gun
34,27,80.8,M,Jeon-Nam,Goheung-gun
34,27,19.2,M,Jeon-Nam,Boseong-gun
35,27,0.0,M,Jeon-Nam,Yeosu-si
35,27,0.0,M,Jeon-Nam,Suncheon-si
35,27,25.9,M,Jeon-Nam,Goheung-gun
35,27,74.0,M,Jeon-Nam,Boseong-gun
36,27,100.0,M,Jeon-Nam,Yeosu-si
37,27,100.0,M,Jeon-Nam,Yeosu-si
38,27,100.0,M,Jeon-Nam,Yeosu-si
39,27,100.0,K,Gyeong-Nam,Namhae-gun
40,27,100.0,K,Gyeong-Nam,Namhae-gun
41,27,100.0,K,Gyeong-Nam,Namhae-gun
43,27,100.0,K,Gyeong-Nam,Tongyeong-si
44,27,100.0,K,Gyeong-Nam,Tongyeong-si
45,27,100.0,K,Gyeong-Nam,Tongyeong-si
46,27,59.5,K,Gyeong-Nam,Tongyeong-si
46,27,40.5,K,Gyeong-Nam,Geoje-si
47,27,100.0,K,Gyeong-Nam,Geoje-si
48,27,100.0,K,Gyeong-Nam,Geoje-si
20,28,100.0,M,Jeon-Nam,Sinan-gun
21,28,100.0,M,Jeon-Nam,Sinan-gun
22,28,100.0,M,Jeon-Nam,Sinan-gun
23,28,100.0,M,Jeon-Nam,Sinan-gun
24,28,4.2,M,Jeon-Nam,Muan-gun
24,28,95.8,M,Jeon-Nam,Sinan-gun
25,28,1.3,M,Jeon-Nam,Mokpo-si
25,28,98.7,M,Jeon-Nam,Muan-gun
26,28,23.9,M,Jeon-Nam,Naju-si
26,28,19.3,M,Jeon-Nam,Yeongam-gun
26,28,56.8,M,Jeon-Nam,Muan-gun
27,28,17.2,M,Jeon-Nam,Naju-si
27,28,82.8,M,Jeon-Nam,Yeongam-gun
28,28,22.1,M,Jeon-Nam,Naju-si
28,28,77.9,M,Jeon-Nam,Yeongam-gun
29,28,41.7,M,Jeon-Nam,Naju-si
29,28,15.0,M,Jeon-Nam,Hwasun-gun
29,28,15.1,M,Jeon-Nam,Jangheung-gun
29,28,28.2,M,Jeon-Nam,Yeongam-gun
30,28,84.7,M,Jeon-Nam,Hwasun-gun
30,28,15.3,M,Jeon-Nam,Jangheung-gun
31,28,13.4,M,Jeon-Nam,Boseong-gun
31,28,83.9,M,Jeon-Nam,Hwasun-gun
31,28,2.7,M,Jeon-Nam,Jangheung-gun
32,28,99.7,M,Jeon-Nam,Boseong-gun
32,28,0.3,M,Jeon-Nam,Hwasun-gun
33,28,17.0,M,Jeon-Nam,Suncheon-si
33,28,83.0,M,Jeon-Nam,Boseong-gun
34,28,43.7,M,Jeon-Nam,Suncheon-si
34,28,56.3,M,Jeon-Nam,Boseong-gun
35,28,95.9,M,Jeon-Nam,Suncheon-si
35,28,4.1,M,Jeon-Nam,Boseong-gun
36,28,41.1,M,Jeon-Nam,Yeosu-si
36,28,58.9,M,Jeon-Nam,Suncheon-si
37,28,81.6,M,Jeon-Nam,Yeosu-si
37,28,2.5,M,Jeon-Nam,Suncheon-si
37,28,15.9,M,Jeon-Nam,Gwangyang-si
38,28,96.2,M,Jeon-Nam,Yeosu-si
38,28,3.8,M,Jeon-Nam,Gwangyang-si
39,28,100.0,K,Gyeong-Nam,Namhae-gun
40,28,100.0,K,Gyeong-Nam,Namhae-gun
41,28,1.3,K,Gyeong-Nam,Sacheon-si
41,28,98.7,K,Gyeong-Nam,Namhae-gun
42,28,79.8,K,Gyeong-Nam,Tongyeong-si
42,28,20.2,K,Gyeong-Nam,Goseong-gun
43,28,95.9,K,Gyeong-Nam,Tongyeong-si
43,28,4.1,K,Gyeong-Nam,Goseong-gun
44,28,100.0,K,Gyeong-Nam,Tongyeong-si
45,28,85.6,K,Gyeong-Nam,Tongyeong-si
45,28,14.4,K,Gyeong-Nam,Geoje-si
46,28,0.2,K,Gyeong-Nam,Tongyeong-si
46,28,99.8,K,Gyeong-Nam,Geoje-si
47,28,100.0,K,Gyeong-Nam,Geoje-si
48,28,100.0,K,Gyeong-Nam,Geoje-si
21,29,100.0,M,Jeon-Nam,Sinan-gun
22,29,100.0,M,Jeon-Nam,Sinan-gun
23,29,100.0,M,Jeon-Nam,Sinan-gun
24,29,93.4,M,Jeon-Nam,Muan-gun
24,29,6.6,M,Jeon-Nam,Sinan-gun
25,29,100.0,M,Jeon-Nam,Muan-gun
26,29,38.3,M,Jeon-Nam,Naju-si
26,29,38.9,M,Jeon-Nam,Muan-gun
26,29,22.9,M,Jeon-Nam,Hampyeong-gun
27,29,91.0,M,Jeon-Nam,Naju-si
27,29,7.8,M,Jeon-Nam,Yeongam-gun
27,29,1.3,M,Jeon-Nam,Hampyeong-gun
28,29,95.2,M,Jeon-Nam,Naju-si
28,29,4.8,M,Jeon-Nam,Yeongam-gun
29,29,91.4,M,Jeon-Nam,Naju-si
29,29,8.6,M,Jeon-Nam,Hwasun-gun
30,29,1.2,M,Jeon-Nam,Naju-si
30,29,98.8,M,Jeon-Nam,Hwasun-gun
31,29,0.7,M,Jeon-Nam,Boseong-gun
31,29,99.3,M,Jeon-Nam,Hwasun-gun
32,29,4.0,M,Jeon-Nam,Suncheon-si
32,29,53.3,M,Jeon-Nam,Boseong-gun
32,29,42.8,M,Jeon-Nam,Hwasun-gun
33,29,73.1,M,Jeon-Nam,Suncheon-si
33,29,26.9,M,Jeon-Nam,Boseong-gun
34,29,100.0,M,Jeon-Nam,Suncheon-si
35,29,100.0,M,Jeon-Nam,Suncheon-si
36,29,74.7,M,Jeon-Nam,Suncheon-si
36,29,25.3,M,Jeon-Nam,Gwangyang-si
37,29,0.0,M,Jeon-Nam,Suncheon-si
37,29,100.0,M,Jeon-Nam,Gwangyang-si
38,29,13.2,K,Gyeong-Nam,Hadong-gun
38,29,86.8,M,Jeon-Nam,Gwangyang-si
39,29,23.0,K,Gyeong-Nam,Namhae-gun
39,29,77.0,K,Gyeong-Nam,Hadong-gun
40,29,19.2,K,Gyeong-Nam,Sacheon-si
40,29,62.1,K,Gyeong-Nam,Namhae-gun
40,29,18.7,K,Gyeong-Nam,Hadong-gun
41,29,84.6,K,Gyeong-Nam,Sacheon-si
41,29,15.4,K,Gyeong-Nam,Namhae-gun
42,29,27.3,K,Gyeong-Nam,Sacheon-si
42,29,72.7,K,Gyeong-Nam,Goseong-gun
43,29,100.0,K,Gyeong-Nam,Goseong-gun
44,29,46.1,K,Gyeong-Nam,Tongyeong-si
44,29,53.9,K,Gyeong-Nam,Goseong-gun
45,29,93.1,K,Gyeong-Nam,Tongyeong-si
45,29,0.6,K,Gyeong-Nam,Geoje-si
45,29,6.3,K,Gyeong-Nam,Goseong-gun
46,29,0.0,K,Gyeong-Nam,Tongyeong-si
46,29,100.0,K,Gyeong-Nam,Geoje-si
47,29,100.0,K,Gyeong-Nam,Geoje-si
48,29,100.0,K,Gyeong-Nam,Geoje-si
50,29,100.0,C,Busan,Saha-gu
20,30,100.0,M,Jeon-Nam,Sinan-gun
21,30,100.0,M,Jeon-Nam,Sinan-gun
22,30,100.0,M,Jeon-Nam,Sinan-gun
23,30,21.0,M,Jeon-Nam,Muan-gun
23,30,79.0,M,Jeon-Nam,Sinan-gun
24,30,100.0,M,Jeon-Nam,Muan-gun
25,30,75.9,M,Jeon-Nam,Muan-gun
25,30,24.1,M,Jeon-Nam,Hampyeong-gun
26,30,0.0,M,Jeon-Nam,Naju-si
26,30,2.1,M,Jeon-Nam,Muan-gun
26,30,97.8,M,Jeon-Nam,Hampyeong-gun
27,30,95.0,M,Jeon-Nam,Naju-si
27,30,5.0,M,Jeon-Nam,Hampyeong-gun
28,30,5.3,E,Gwangju,Nam-gu
28,30,3.2,E,Gwangju,Gwangsan-gu
28,30,91.5,M,Jeon-Nam,Naju-si
29,30,21.3,E,Gwangju,Nam-gu
29,30,0.2,E,Gwangju,Gwangsan-gu
29,30,74.5,M,Jeon-Nam,Naju-si
29,30,4.0,M,Jeon-Nam,Hwasun-gun
30,30,3.2,E,Gwangju,Dong-gu
30,30,0.7,E,Gwangju,Nam-gu
30,30,2.8,M,Jeon-Nam,Naju-si
30,30,93.3,M,Jeon-Nam,Hwasun-gun
31,30,100.0,M,Jeon-Nam,Hwasun-gun
32,30,4.8,M,Jeon-Nam,Suncheon-si
32,30,95.2,M,Jeon-Nam,Hwasun-gun
33,30,99.9,M,Jeon-Nam,Suncheon-si
33,30,0.1,M,Jeon-Nam,Hwasun-gun
34,30,97.9,M,Jeon-Nam,Suncheon-si
34,30,2.1,M,Jeon-Nam,Gokseong-gun
35,30,100.0,M,Jeon-Nam,Suncheon-si
36,30,56.8,M,Jeon-Nam,Suncheon-si
36,30,43.2,M,Jeon-Nam,Gwangyang-si
37,30,100.0,M,Jeon-Nam,Gwangyang-si
38,30,21.5,K,Gyeong-Nam,Hadong-gun
38,30,78.5,M,Jeon-Nam,Gwangyang-si
39,30,100.0,K,Gyeong-Nam,Hadong-gun
40,30,68.5,K,Gyeong-Nam,Sacheon-si
40,30,31.5,K,Gyeong-Nam,Hadong-gun
41,30,100.0,K,Gyeong-Nam,Sacheon-si
42,30,3.1,K,Gyeong-Nam,Jinju-si
42,30,71.7,K,Gyeong-Nam,Sacheon-si
42,30,25.2,K,Gyeong-Nam,Goseong-gun
43,30,100.0,K,Gyeong-Nam,Goseong-gun
44,30,100.0,K,Gyeong-Nam,Goseong-gun
45,30,0.2,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
45,30,0.2,K,Gyeong-Nam,Tongyeong-si
45,30,99.6,K,Gyeong-Nam,Goseong-gun
46,30,12.5,K,Gyeong-Nam,"Masanhappo-gu, Changwon-si"
46,30,35.4,K,Gyeong-Nam,Geoje-si
46,30,52.1,K,Gyeong-Nam,Goseong-gun
47,30,100.0,K,Gyeong-Nam,Geoje-si
48,30,96.6,K,Gyeong-Nam,Geoje-si
48,30,3.4,C,Busan,Gangseo-gu
49,30,100.0,C,Busan,Gangseo-gu
50,30,100.0,C,Busan,Saha-gu
51,30,79.1,C,Busan,Yeongdo-gu
51,30,20.9,C,Busan,Saha-gu
19,31,100.0,M,Jeon-Nam,Sinan-gun
20,31,100.0,M,Jeon-Nam,Sinan-gun
21,31,100.0,M,Jeon-Nam,Sinan-gun
22,31,100.0,M,Jeon-Nam,Sinan-gun
23,31,57.4,M,Jeon-Nam,Muan-gun
23,31,42.6,M,Jeon-Nam,Sinan-gun
24,31,92.3,M,Jeon-Nam,Muan-gun
24,31,6.4,M,Jeon-Nam,Hampyeong-gun
24,31,1.4,M,Jeon-Nam,Yeonggwang-gun
25,31,100.0,M,Jeon-Nam,Hampyeong-gun
